YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2015,ID,Idaho,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,9.3,,,1.3,7.0,12.4,858,Female,All Ages,All Races,High School,"(43.682630005000476, -114.3637300419997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,ID,Idaho,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.6,,,0.5,1.7,4.0,1700,Overall,All Ages,All Races,High School,"(43.682630005000476, -114.3637300419997)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,ID,Idaho,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.7,,,0.8,1.6,4.8,835,Male,All Ages,All Races,High School,"(43.682630005000476, -114.3637300419997)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,ID,Idaho,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.6,,,0.7,1.5,4.5,858,Female,All Ages,All Races,High School,"(43.682630005000476, -114.3637300419997)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IL,Illinois,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,5.6,,,0.7,4.3,7.3,3232,Overall,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,IL,Illinois,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,8.4,,,1.2,6.2,11.2,1603,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,IL,Illinois,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.5,,,0.5,1.6,3.9,1611,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,10.1,,,0.8,8.6,11.9,3056,Overall,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.7,,,1.7,8.6,15.7,1500,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,8.4,,,0.9,6.8,10.5,1546,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.6,,,0.6,1.6,4.0,3056,Overall,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.3,,,0.8,2.0,5.4,1500,Male,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IL,Illinois,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,1.8,,,0.8,0.8,4.1,1546,Female,All Ages,All Races,High School,"(40.48501028300046, -88.99771017799969)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IN,Indiana,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,9.4,,,2.1,5.9,14.7,1904,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,IN,Indiana,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,15.7,,,3.5,9.8,24.3,898,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,IN,Indiana,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.6,,,0.6,1.6,4.2,995,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.2,,,1.6,8.3,14.8,1855,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.7,,,2.3,7.8,17.1,865,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,10.4,,,1.4,7.9,13.5,982,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.4,,,0.7,2.3,5.0,1855,Overall,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.3,,,0.8,2.1,5.2,865,Male,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,IN,Indiana,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.4,,,0.8,2.1,5.4,982,Female,All Ages,All Races,High School,"(39.766910452000445, -86.14996019399968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,KY,Kentucky,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,12.6,,,1.2,10.4,15.2,2557,Overall,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,KY,Kentucky,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,21.1,,,2.1,17.2,25.6,1224,Male,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,KY,Kentucky,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,3.6,,,0.9,2.2,5.8,1313,Female,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,16.9,,,1.4,14.2,19.9,2423,Overall,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.7,,,1.4,13.2,18.6,1144,Male,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,18.0,,,2.2,14.0,22.8,1266,Female,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.7,,,0.9,4.1,7.8,2423,Overall,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.5,,,1.0,2.9,7.0,1144,Male,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,KY,Kentucky,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,6.8,,,1.1,4.8,9.4,1266,Female,All Ages,All Races,High School,"(37.645970271000465, -84.77497104799966)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MA,Massachusetts,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,5.5,,,0.6,4.4,7.0,3103,Overall,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,MA,Massachusetts,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,9.0,,,1.1,7.0,11.4,1534,Male,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,MA,Massachusetts,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.9,,,0.5,1.1,3.2,1548,Female,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,7.7,,,0.9,6.2,9.7,3088,Overall,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,8.6,,,1.2,6.6,11.3,1522,Male,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,6.7,,,0.8,5.2,8.6,1546,Female,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.3,,,0.5,1.5,3.5,3088,Overall,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.8,,,0.6,1.8,4.3,1522,Male,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MA,Massachusetts,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,1.8,,,0.4,1.1,2.9,1546,Female,All Ages,All Races,High School,"(42.27687047000046, -72.08269067499964)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MD,Maryland,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,5.8,,,0.2,5.4,6.2,53211,Overall,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,MD,Maryland,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,8.2,,,0.3,7.7,8.8,25833,Male,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,MD,Maryland,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.6,,,0.1,2.4,2.9,26968,Female,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,8.7,,,0.2,8.2,9.1,52911,Overall,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,9.3,,,0.3,8.8,9.8,25596,Male,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
1997,US,National (States and DC),Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,34.7,,,1.4,31.8,37.6,7661,Female,All Ages,All Races,High School,,BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,7.7,,,0.3,7.1,8.2,26985,Female,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.4,,,0.1,2.2,2.6,52911,Overall,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.8,,,0.1,2.5,3.1,25596,Male,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MD,Maryland,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,1.9,,,0.1,1.7,2.2,26985,Female,All Ages,All Races,High School,"(39.29058096400047, -76.60926011099963)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,ME,Maine,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,5.1,,,0.4,4.5,5.9,9480,Overall,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,ME,Maine,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,8.3,,,0.6,7.1,9.6,4694,Male,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,ME,Maine,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,1.6,,,0.2,1.2,2.2,4708,Female,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.2,,,0.6,10.1,12.4,9108,Overall,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.7,,,0.8,10.2,13.4,4485,Male,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,10.5,,,0.6,9.3,11.8,4564,Female,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.6,,,0.3,4.0,5.3,9108,Overall,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.3,,,0.5,4.3,6.4,4485,Male,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,ME,Maine,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.8,,,0.3,3.3,4.5,4564,Female,All Ages,All Races,High School,"(45.254228894000505, -68.98503133599962)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MI,Michigan,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,6.2,,,1.0,4.5,8.6,4797,Overall,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,MI,Michigan,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.4,,,1.8,7.3,14.6,2241,Male,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,MI,Michigan,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.0,,,0.5,1.2,3.2,2531,Female,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,10.0,,,1.2,7.8,12.6,4567,Overall,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,12.5,,,1.7,9.5,16.2,2119,Male,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,7.5,,,1.2,5.5,10.2,2436,Female,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,3.0,,,0.7,1.9,4.7,4567,Overall,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.1,,,1.1,2.4,7.0,2119,Male,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MI,Michigan,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.0,,,0.5,1.2,3.3,2436,Female,All Ages,All Races,High School,"(44.6613195430005, -84.71439026999968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MO,Missouri,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,10.0,,,1.6,7.2,13.8,1490,Overall,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,MO,Missouri,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,17.0,,,2.4,12.6,22.7,793,Male,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,MO,Missouri,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,2.8,,,0.6,1.8,4.6,684,Female,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,11.0,,,1.4,8.3,14.3,1431,Overall,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,13.7,,,1.7,10.4,17.8,755,Male,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,8.1,,,1.6,5.3,12.2,665,Female,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.2,,,0.9,2.7,6.5,1431,Overall,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.7,,,1.2,3.6,9.0,755,Male,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MO,Missouri,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,2.8,,,0.9,1.5,5.4,665,Female,All Ages,All Races,High School,"(38.635790776000476, -92.56630005299968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MS,Mississippi,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,11.6,,,0.9,9.8,13.6,2136,Overall,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,151BEH,168SSP,1GEN,8AGE,6RAC,2EDU,YRB03,3
2015,MS,Mississippi,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,18.4,,,1.6,15.4,21.8,998,Male,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,151BEH,168SSP,2GEN,8AGE,6RAC,2EDU,YRB04,4
2015,MS,Mississippi,Tobacco Use - Survey Data,Smokeless Tobacco Use (Youth),User Status,YRBSS,Current,%,Percentage,4.2,,,0.8,2.8,6.2,1110,Female,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,151BEH,168SSP,3GEN,8AGE,6RAC,2EDU,YRB05,5
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,15.2,,,1.4,12.5,18.4,1912,Overall,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,17.5,,,1.9,14.1,21.6,874,Male,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Current,%,Percentage,12.9,,,2.2,9.1,17.9,1025,Female,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB01,1
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.8,,,0.9,3.4,6.9,1912,Overall,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,1GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,5.4,,,1.1,3.5,8.2,874,Male,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,2GEN,8AGE,6RAC,2EDU,YRB02,2
2015,MS,Mississippi,Tobacco Use - Survey Data,Cigarette Use (Youth),Smoking Status,YRBSS,Frequent,%,Percentage,4.3,,,1.2,2.5,7.3,1025,Female,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,106BEH,169SSA,3GEN,8AGE,6RAC,2EDU,YRB02,2
